 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =   6, NELEC =   0,   projectile: electron
 #  Kinetic energy = 5.59999E+06 a.u. = 1.52383E+08 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
   196  9.91412E-06 -1.64431E+00 -1.64431E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   197  1.01281E-05 -1.67868E+00 -1.67868E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   198  1.03448E-05 -1.71342E+00 -1.71342E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   199  1.05642E-05 -1.74851E+00 -1.74851E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   200  1.07863E-05 -1.78394E+00 -1.78394E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   201  1.10110E-05 -1.81972E+00 -1.81972E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   202  1.12384E-05 -1.85583E+00 -1.85583E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   203  1.14684E-05 -1.89227E+00 -1.89227E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   204  1.17010E-05 -1.92902E+00 -1.92902E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   205  1.19362E-05 -1.96608E+00 -1.96608E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   206  1.21740E-05 -2.00345E+00 -2.00345E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   207  1.24143E-05 -2.04111E+00 -2.04111E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   208  1.26572E-05 -2.07905E+00 -2.07905E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   209  1.29026E-05 -2.11727E+00 -2.11727E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   210  1.31506E-05 -2.15576E+00 -2.15576E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   211  1.34010E-05 -2.19451E+00 -2.19451E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   212  1.36538E-05 -2.23350E+00 -2.23350E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   213  1.39091E-05 -2.27273E+00 -2.27273E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   214  1.41669E-05 -2.31220E+00 -2.31220E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   215  1.44270E-05 -2.35188E+00 -2.35188E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   216  1.46895E-05 -2.39177E+00 -2.39177E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
